# galaxy_id redshift_true ra dec mag_u_obs magerr_u_obs mag_g_obs magerr_g_obs mag_r_obs magerr_r_obs mag_i_obs magerr_i_obs mag_z_obs magerr_z_obs mag_y_obs magerr_y_obs
9.812693020000000000e+09 3.644611835479736328e-01 6.819198087933328623e+01 -4.009492286618851864e+01 2.547128295898437500e+01 2.615173757076263428e-01 2.312339210510253906e+01 8.232603780925273895e-03 2.165125083923339844e+01 5.268696229904890060e-03 2.105815124511718750e+01 5.198279395699501038e-03 2.075361633300781250e+01 5.335522349923849106e-03 2.053341293334960938e+01 6.014650687575340271e-03
1.193898932300000000e+10 8.434609174728393555e-01 6.755906358245258048e+01 -4.592572295540477967e+01 2.637053298950195312e+01 5.977163314819335938e-01 2.611113548278808594e+01 9.856300801038742065e-02 2.503945541381835938e+01 3.420225530862808228e-02 2.393442535400390625e+01 1.851639710366725922e-02 2.353833770751953125e+01 2.250506542623043060e-02 2.338908767700195312e+01 4.417788982391357422e-02
8.003996007000000000e+09 1.317875862121582031e+00 6.418784484665050627e+01 -3.725636910067284902e+01 2.493344116210937500e+01 1.596708446741104126e-01 2.513403129577636719e+01 4.050030931830406189e-02 2.496221923828125000e+01 3.191817924380302429e-02 2.471797943115234375e+01 3.683390095829963684e-02 2.424584960937500000e+01 4.221545159816741943e-02 2.372130966186523438e+01 5.974476784467697144e-02
1.125116695000000000e+10 7.383288145065307617e-01 6.559502196559085974e+01 -4.429459936117301311e+01 2.705066490173339844e+01 1.117654204368591309e+00 2.680305290222167969e+01 1.859906464815139771e-01 2.565626716613769531e+01 5.978306382894515991e-02 2.452374839782714844e+01 3.095222823321819305e-02 2.413678359985351562e+01 3.825939446687698364e-02 2.376761054992675781e+01 6.232139468193054199e-02
7.065033698000000000e+09 1.014072179794311523e+00 6.639183141365434437e+01 -3.673502757256008522e+01 2.417859458923339844e+01 8.012697845697402954e-02 2.444029617309570312e+01 2.192437089979648590e-02 2.413573265075683594e+01 1.564397849142551422e-02 2.369794654846191406e+01 1.522001903504133224e-02 2.322974586486816406e+01 1.730112917721271515e-02 2.301376533508300781e+01 3.152267634868621826e-02
7.937940544000000000e+09 5.253649950027465820e-01 6.126333060149772081e+01 -3.690195824448313999e+01 2.348799705505371094e+01 4.294506087899208069e-02 2.275211524963378906e+01 6.878659594804048538e-03 2.165309524536132812e+01 5.269495770335197449e-03 2.095193099975585938e+01 5.167409777641296387e-03 2.062553024291992188e+01 5.273067392408847809e-03 2.043783950805664062e+01 5.871042143553495407e-03
1.131588717300000000e+10 1.190383672714233398e+00 6.836221524718642684e+01 -4.403463804471385146e+01 2.270310592651367188e+01 2.163115702569484711e-02 2.289516639709472656e+01 7.323876954615116119e-03 2.307089042663574219e+01 7.562093436717987061e-03 2.314378547668457031e+01 1.003629714250564575e-02 2.279872322082519531e+01 1.226596720516681671e-02 2.267926216125488281e+01 2.346269600093364716e-02
1.050443863700000000e+10 1.352133035659790039e+00 6.296795229695269569e+01 -4.245624035714605782e+01 2.505362892150878906e+01 1.782642155885696411e-01 2.503178405761718750e+01 3.694334998726844788e-02 2.497546386718750000e+01 3.229834884405136108e-02 2.477205467224121094e+01 3.867179527878761292e-02 2.448079109191894531e+01 5.223678797483444214e-02 2.404940414428710938e+01 8.062500506639480591e-02
1.062518370700000000e+10 3.649775981903076172e-01 6.940505577595124009e+01 -4.103131416212660554e+01 2.582903289794921875e+01 3.632803559303283691e-01 2.533290481567382812e+01 4.847149550914764404e-02 2.429680061340332031e+01 1.787777617573738098e-02 2.394547843933105469e+01 1.869024708867073059e-02 2.372140121459960938e+01 2.641355618834495544e-02 2.362216949462890625e+01 5.458666384220123291e-02
8.875882361000000000e+09 6.789735555648803711e-01 6.389569729884819083e+01 -3.838507241543066328e+01 2.547055244445800781e+01 2.613414227962493896e-01 2.547241020202636719e+01 5.501240864396095276e-02 2.493995857238769531e+01 3.129041567444801331e-02 2.440254974365234375e+01 2.779232151806354523e-02 2.434795761108398438e+01 4.630307480692863464e-02 2.431524276733398438e+01 1.028596833348274231e-01
1.194002117300000000e+10 1.011790275573730469e+00 6.791741096769365527e+01 -4.515082491443455837e+01 2.454030990600585938e+01 1.114310547709465027e-01 2.466256332397460938e+01 2.660653553903102875e-02 2.477583694458007812e+01 2.704715542495250702e-02 2.449835395812988281e+01 3.025972098112106323e-02 2.427277755737304688e+01 4.325596988201141357e-02 2.435111427307128906e+01 1.063003689050674438e-01
7.000085882000000000e+09 2.776006460189819336e-01 6.391336055174095776e+01 -3.606099824266476617e+01 2.344505882263183594e+01 4.132880270481109619e-02 2.244070053100585938e+01 6.168121472001075745e-03 2.130501556396484375e+01 5.154424346983432770e-03 2.077844238281250000e+01 5.127344746142625809e-03 2.047165298461914062e+01 5.213548429310321808e-03 2.022621536254882812e+01 5.619658622890710831e-03
7.939224162000000000e+09 9.040933847427368164e-01 6.072765972847331284e+01 -3.716778065077550508e+01 2.589146041870117188e+01 3.847372829914093018e-01 2.592032241821289062e+01 8.276809006929397583e-02 2.539671516418457031e+01 4.721161350607872009e-02 2.469684982299804688e+01 3.614096343517303467e-02 2.426550483703613281e+01 4.297249764204025269e-02 2.417551231384277344e+01 9.049395471811294556e-02
9.813498833000000000e+09 7.257523536682128906e-01 6.726849036026356998e+01 -3.996152558644136121e+01 2.589373779296875000e+01 3.855448663234710693e-01 2.603480339050292969e+01 9.190868586301803589e-02 2.543708229064941406e+01 4.897316917777061462e-02 2.478033256530761719e+01 3.896138444542884827e-02 2.459763717651367188e+01 5.809821933507919312e-02 2.433308219909667969e+01 1.045565232634544373e-01
8.065305577000000000e+09 1.089569330215454102e+00 6.741709043025723247e+01 -3.783442560296774815e+01 2.451857185363769531e+01 1.092402338981628418e-01 2.489168548583984375e+01 3.259212523698806763e-02 2.467539978027343750e+01 2.475882694125175476e-02 2.448781585693359375e+01 2.997736632823944092e-02 2.394365501403808594e+01 3.217349946498870850e-02 2.386708068847656250e+01 6.824459880590438843e-02
8.943079170000000000e+09 1.511334896087646484e+00 6.610924737191768941e+01 -3.726797310860050061e+01 2.419138717651367188e+01 8.106458932161331177e-02 2.382042884826660156e+01 1.316808816045522690e-02 2.366325378417968750e+01 1.087541785091161728e-02 2.319819450378417969e+01 1.041821949183940887e-02 2.285669708251953125e+01 1.281944848597049713e-02 2.217860221862792969e+01 1.536459475755691528e-02
8.062527483000000000e+09 1.894527673721313477e-01 6.694073244763463038e+01 -3.729045091172467608e+01 2.382982063293457031e+01 5.840007588267326355e-02 2.224648666381835938e+01 5.863548256456851959e-03 2.119742774963378906e+01 5.130363628268241882e-03 2.074916839599609375e+01 5.121649708598852158e-03 2.048931121826171875e+01 5.219635087996721268e-03 2.027696418762207031e+01 5.672548431903123856e-03
1.062599480000000000e+10 7.175214290618896484e-01 6.981020646225887560e+01 -4.181339482389591211e+01 2.675132942199707031e+01 8.485183119773864746e-01 2.520525550842285156e+01 4.318666458129882812e-02 2.369971847534179688e+01 1.116378325968980789e-02 2.257526779174804688e+01 7.234687451273202896e-03 2.215063285827636719e+01 8.006875403225421906e-03 2.186127281188964844e+01 1.198870223015546799e-02
8.064636317000000000e+09 9.223542553064592031e-01 6.634856276726409874e+01 -3.697151467702489214e+01 2.799488830566406250e+01 2.665868997573852539e+00 2.599324989318847656e+01 8.847834169864654541e-02 2.536276817321777344e+01 4.578049480915069580e-02 2.447797012329101562e+01 2.971600927412509918e-02 2.405860328674316406e+01 3.566204011440277100e-02 2.420168495178222656e+01 9.269034862518310547e-02
8.065606303000000000e+09 1.146646499633789062e+00 6.694374649594260518e+01 -3.718778308513483211e+01 2.314139938354492188e+01 3.157836943864822388e-02 2.313707733154296875e+01 8.295937441289424896e-03 2.316054916381835938e+01 7.922950200736522675e-03 2.302024078369140625e+01 9.253025986254215240e-03 2.249296188354492188e+01 9.861274622380733490e-03 2.230886650085449219e+01 1.710228994488716125e-02
1.125278824400000000e+10 1.094198703765869141e+00 6.507548600736183175e+01 -4.372351535469903894e+01 2.521290969848632812e+01 2.063031643629074097e-01 2.522258567810058594e+01 4.386780411005020142e-02 2.496818923950195312e+01 3.208905085921287537e-02 2.459326171875000000e+01 3.293485566973686218e-02 2.398082351684570312e+01 3.326041623950004578e-02 2.372103500366210938e+01 5.972976982593536377e-02
8.065885072000000000e+09 1.161809921264648438e+00 6.838889619586532831e+01 -3.759709445997746968e+01 2.464092445373535156e+01 1.221639588475227356e-01 2.485379600524902344e+01 3.151078149676322937e-02 2.458725357055664062e+01 2.292416803538799286e-02 2.432092666625976562e+01 2.586051076650619507e-02 2.368369674682617188e+01 2.555152960121631622e-02 2.350012779235839844e+01 4.885574430227279663e-02
1.193966453300000000e+10 9.767166376113891602e-01 6.806872349547924728e+01 -4.532394104054642980e+01 2.299547767639160156e+01 2.779650315642356873e-02 2.313806724548339844e+01 8.300562389194965363e-03 2.281940269470214844e+01 6.751881912350654602e-03 2.227362442016601562e+01 6.405587773770093918e-03 2.185848617553710938e+01 6.947693880647420883e-03 2.174221229553222656e+01 1.098837424069643021e-02
8.000871005000000000e+09 6.573625802993774414e-01 6.530063522773248508e+01 -3.739382186359813431e+01 2.525007247924804688e+01 2.134580165147781372e-01 2.408150482177734375e+01 1.620843634009361267e-02 2.276989173889160156e+01 6.622904911637306213e-03 2.183056259155273438e+01 5.692608188837766647e-03 2.154875183105468750e+01 6.204707548022270203e-03 2.133460426330566406e+01 8.427007123827934265e-03
9.812687389000000000e+09 4.003740549087524414e-01 6.641540041681773232e+01 -4.040285767662410876e+01 9.900000000000000000e+01 2.662082481384277344e+01 2.604498100280761719e+01 9.276895225048065186e-02 2.496496200561523438e+01 3.199664503335952759e-02 2.443654441833496094e+01 2.864236757159233093e-02 2.413149642944335938e+01 3.807742521166801453e-02 2.398325347900390625e+01 7.588972151279449463e-02
1.125219011000000000e+10 9.758085012435913086e-01 6.525588782143078959e+01 -4.332805819804001857e+01 9.900000000000000000e+01 2.662082481384277344e+01 2.637561035156250000e+01 1.256087869405746460e-01 2.568279838562011719e+01 6.124714389443397522e-02 2.480050277709960938e+01 3.967670351266860962e-02 2.430241394042968750e+01 4.443183913826942444e-02 2.418771171569824219e+01 9.151169657707214355e-02
7.065464783000000000e+09 1.100616817369003853e+00 6.679067756541532219e+01 -3.514801584859517192e+01 2.501220512390136719e+01 1.716218292713165283e-01 2.485531806945800781e+01 3.155342862010002136e-02 2.453931236267089844e+01 2.198995649814605713e-02 2.419851493835449219e+01 2.323146350681781769e-02 2.353872489929199219e+01 2.251264266669750214e-02 2.343028259277343750e+01 4.585707187652587891e-02
1.132502640800000000e+10 1.994726419448852539e+00 6.786456360126457810e+01 -4.394920380179683406e+01 2.546767234802246094e+01 2.606523036956787109e-01 2.483862495422363281e+01 3.108835592865943909e-02 2.465732383728027344e+01 2.436980418860912323e-02 2.467475509643554688e+01 3.543056175112724304e-02 2.440830039978027344e+01 4.890805855393409729e-02 2.413522529602050781e+01 8.721570670604705811e-02
1.056559556000000000e+10 1.129295349121093750e+00 6.700882014193884118e+01 -4.209524682031683795e+01 2.444969940185546875e+01 1.025823950767517090e-01 2.471981620788574219e+01 2.798265404999256134e-02 2.475580024719238281e+01 2.657298557460308075e-02 2.481978225708007812e+01 4.037299752235412598e-02 2.440618324279785156e+01 4.881419613957405090e-02 2.436535453796386719e+01 1.076982989907264709e-01
7.063673428000000000e+09 7.555228471755981445e-01 6.599304296943626014e+01 -3.633160433544944823e+01 2.687713050842285156e+01 9.526653885841369629e-01 2.640647125244140625e+01 1.292155683040618896e-01 2.559479713439941406e+01 5.652628093957901001e-02 2.466316795349121094e+01 3.506400063633918762e-02 2.461961174011230469e+01 5.927318334579467773e-02 2.453084945678710938e+01 1.253633052110671997e-01
7.000113694000000000e+09 3.165534734725952148e-01 6.381561693955404735e+01 -3.496678825254702616e+01 2.588013076782226562e+01 3.807508349418640137e-01 2.467899131774902344e+01 2.699378877878189087e-02 2.357454872131347656e+01 1.022101845592260361e-02 2.320766258239746094e+01 1.048711687326431274e-02 2.301142501831054688e+01 1.447297353297472000e-02 2.283489227294921875e+01 2.689513936638832092e-02
1.062653796400000000e+10 8.392825126647949219e-01 6.854687162040069381e+01 -4.254966749205922838e+01 2.501478958129882812e+01 1.720277816057205200e-01 2.513973426818847656e+01 4.070882871747016907e-02 2.504903793334960938e+01 3.449730202555656433e-02 2.442329978942871094e+01 2.830807305872440338e-02 2.433174514770507812e+01 4.562765359878540039e-02 2.443981933593750000e+01 1.153138726949691772e-01
9.755603258000000000e+09 1.523930072784423828e+00 6.527555820631312145e+01 -3.967671098568282417e+01 2.391778755187988281e+01 6.323686987161636353e-02 2.399672317504882812e+01 1.513070706278085709e-02 2.424605941772460938e+01 1.713482476770877838e-02 2.430065536499023438e+01 2.540357410907745361e-02 2.440110588073730469e+01 4.858960211277008057e-02 2.391033744812011719e+01 7.099580019712448120e-02
9.812662937000000000e+09 3.385671524942730493e-01 6.644379652055613406e+01 -4.001578806801756372e+01 2.608340072631835938e+01 4.589903950691223145e-01 2.615601730346679688e+01 1.027005091309547424e-01 2.512043571472167969e+01 3.678180649876594543e-02 2.472970199584960938e+01 3.722464665770530701e-02 2.457059478759765625e+01 5.668456852436065674e-02 2.446318244934082031e+01 1.178125888109207153e-01
7.064047529000000000e+09 8.520841598510742188e-01 6.596928196547678169e+01 -3.621721159696512160e+01 2.557324790954589844e+01 2.871915102005004883e-01 2.529564094543457031e+01 4.686302319169044495e-02 2.511963272094726562e+01 3.675524145364761353e-02 2.450506401062011719e+01 3.044122457504272461e-02 2.422121429443359375e+01 4.128639400005340576e-02 2.419748687744140625e+01 9.233504533767700195e-02
8.063146238000000000e+09 5.909028053283691406e-01 6.721886950338907241e+01 -3.835819219425820137e+01 2.570052719116210938e+01 3.228167593479156494e-01 2.392414474487304688e+01 1.427922211587429047e-02 2.242257118225097656e+01 5.937770940363407135e-03 2.143022155761718750e+01 5.361416842788457870e-03 2.108659744262695312e+01 5.574694368988275528e-03 2.082133674621582031e+01 6.595108658075332642e-03
1.056385881000000000e+10 8.012032508850097656e-01 6.609026865751259550e+01 -4.241413916714927268e+01 2.560197448730468750e+01 2.948700487613677979e-01 2.504854583740234375e+01 3.750340640544891357e-02 2.398749923706054688e+01 1.388657651841640472e-02 2.288281059265136719e+01 8.506409823894500732e-03 2.251592445373535156e+01 1.001468580216169357e-02 2.240591430664062500e+01 1.855222880840301514e-02
8.876010945000000000e+09 6.952395439147949219e-01 6.306185648906244268e+01 -3.871674147212824124e+01 2.276685142517089844e+01 2.283192425966262817e-02 2.256498718261718750e+01 6.414407864212989807e-03 2.174766159057617188e+01 5.314049776643514633e-03 2.084747314453125000e+01 5.141922738403081894e-03 2.056547546386718750e+01 5.248025059700012207e-03 2.032409095764160156e+01 5.725602153688669205e-03
7.000637139000000000e+09 6.057356595993041992e-01 6.369791955404519257e+01 -3.623879145427191872e+01 2.514181900024414062e+01 1.932791024446487427e-01 2.459839820861816406e+01 2.515096962451934814e-02 2.341951370239257812e+01 9.225127287209033966e-03 2.283215522766113281e+01 8.261278271675109863e-03 2.273284912109375000e+01 1.167740300297737122e-02 2.266097450256347656e+01 2.309196814894676208e-02
1.056302747400000000e+10 5.581443309783935547e-01 6.706252745247093117e+01 -4.201808621116028064e+01 2.591120910644531250e+01 3.917869627475738525e-01 2.515074539184570312e+01 4.111478850245475769e-02 2.363998603820800781e+01 1.069737691432237625e-02 2.266787910461425781e+01 7.565967272967100143e-03 2.229030036926269531e+01 8.672169409692287445e-03 2.205194282531738281e+01 1.388204097747802734e-02
8.888070573000000000e+09 2.039223909378051758e+00 6.311038531497059978e+01 -3.919331951483281529e+01 2.566558074951171875e+01 3.126159310340881348e-01 2.504063224792480469e+01 3.723784163594245911e-02 2.476315307617187500e+01 2.674588747322559357e-02 2.463442420959472656e+01 3.417166322469711304e-02 2.422060966491699219e+01 4.126381129026412964e-02 2.388340568542480469e+01 6.927008926868438721e-02
1.056772270900000000e+10 1.435277700424194336e+00 6.489204194424188188e+01 -4.194742649062680329e+01 2.515616416931152344e+01 1.958380937576293945e-01 2.506461524963378906e+01 3.804868459701538086e-02 2.501574516296386719e+01 3.348327800631523132e-02 2.463614463806152344e+01 3.422435745596885681e-02 2.430797767639160156e+01 4.465608298778533936e-02 2.359043121337890625e+01 5.303319916129112244e-02
